length,metric,model,seed,task,value
77,final_answer_accuracy,cot_pad,4,parity,0.45666666666666667
77,transition_consistency,cot_pad,4,parity,0.5059307359307359
78,state_accuracy,cot_pad,4,parity,0.515982905982906
78,final_answer_accuracy,cot_pad,4,parity,0.48333333333333334
78,transition_consistency,cot_pad,4,parity,0.5105555555555555
79,state_accuracy,cot_pad,4,parity,0.5136708860759494
79,final_answer_accuracy,cot_pad,4,parity,0.51
79,transition_consistency,cot_pad,4,parity,0.5062025316455696
80,state_accuracy,cot_pad,4,parity,0.5132916666666667
80,final_answer_accuracy,cot_pad,4,parity,0.48
80,transition_consistency,cot_pad,4,parity,0.5068333333333334
81,state_accuracy,cot_pad,4,parity,0.5144855967078189
81,final_answer_accuracy,cot_pad,4,parity,0.5
81,transition_consistency,cot_pad,4,parity,0.5067489711934157
82,state_accuracy,cot_pad,4,parity,0.515569105691057
82,final_answer_accuracy,cot_pad,4,parity,0.5166666666666667
82,transition_consistency,cot_pad,4,parity,0.5072764227642277
83,state_accuracy,cot_pad,4,parity,0.5147389558232932
83,final_answer_accuracy,cot_pad,4,parity,0.51
83,transition_consistency,cot_pad,4,parity,0.5113654618473895
84,state_accuracy,cot_pad,4,parity,0.5126587301587302
84,final_answer_accuracy,cot_pad,4,parity,0.5233333333333333
84,transition_consistency,cot_pad,4,parity,0.5136904761904761
85,state_accuracy,cot_pad,4,parity,0.5158823529411765
85,final_answer_accuracy,cot_pad,4,parity,0.49333333333333335
85,transition_consistency,cot_pad,4,parity,0.5048627450980392
86,state_accuracy,cot_pad,4,parity,0.5154263565891473
86,final_answer_accuracy,cot_pad,4,parity,0.51
86,transition_consistency,cot_pad,4,parity,0.5098062015503876
87,state_accuracy,cot_pad,4,parity,0.5142911877394636
87,final_answer_accuracy,cot_pad,4,parity,0.4666666666666667
87,transition_consistency,cot_pad,4,parity,0.5155555555555555
88,state_accuracy,cot_pad,4,parity,0.5118181818181818
88,final_answer_accuracy,cot_pad,4,parity,0.4866666666666667
88,transition_consistency,cot_pad,4,parity,0.511439393939394
89,state_accuracy,cot_pad,4,parity,0.5131086142322098
89,final_answer_accuracy,cot_pad,4,parity,0.5133333333333333
89,transition_consistency,cot_pad,4,parity,0.5115355805243446
90,state_accuracy,cot_pad,4,parity,0.5088148148148148
90,final_answer_accuracy,cot_pad,4,parity,0.5133333333333333
90,transition_consistency,cot_pad,4,parity,0.5132592592592593
91,state_accuracy,cot_pad,4,parity,0.508095238095238
91,final_answer_accuracy,cot_pad,4,parity,0.4866666666666667
91,transition_consistency,cot_pad,4,parity,0.50996336996337
92,state_accuracy,cot_pad,4,parity,0.5079710144927536
92,final_answer_accuracy,cot_pad,4,parity,0.5133333333333333
92,transition_consistency,cot_pad,4,parity,0.5123913043478261
93,state_accuracy,cot_pad,4,parity,0.5074910394265233
93,final_answer_accuracy,cot_pad,4,parity,0.49
93,transition_consistency,cot_pad,4,parity,0.5068458781362007
94,state_accuracy,cot_pad,4,parity,0.5104964539007092
94,final_answer_accuracy,cot_pad,4,parity,0.5266666666666666
94,transition_consistency,cot_pad,4,parity,0.5092198581560283
95,state_accuracy,cot_pad,4,parity,0.5086666666666667
95,final_answer_accuracy,cot_pad,4,parity,0.5166666666666667
95,transition_consistency,cot_pad,4,parity,0.5081052631578947
96,state_accuracy,cot_pad,4,parity,0.5024305555555556
96,final_answer_accuracy,cot_pad,4,parity,0.4633333333333333
96,transition_consistency,cot_pad,4,parity,0.5048263888888889
97,state_accuracy,cot_pad,4,parity,0.5076632302405498
97,final_answer_accuracy,cot_pad,4,parity,0.43666666666666665
97,transition_consistency,cot_pad,4,parity,0.5094501718213058
98,state_accuracy,cot_pad,4,parity,0.5048979591836734
98,final_answer_accuracy,cot_pad,4,parity,0.5466666666666666
98,transition_consistency,cot_pad,4,parity,0.5092517006802721
99,state_accuracy,cot_pad,4,parity,0.5043434343434343
99,final_answer_accuracy,cot_pad,4,parity,0.5266666666666666
99,transition_consistency,cot_pad,4,parity,0.5108417508417509
100,state_accuracy,cot_pad,4,parity,0.5040333333333333
100,final_answer_accuracy,cot_pad,4,parity,0.49666666666666665
100,transition_consistency,cot_pad,4,parity,0.5098333333333334
101,state_accuracy,cot_pad,4,parity,0.5101650165016501
101,final_answer_accuracy,cot_pad,4,parity,0.5
101,transition_consistency,cot_pad,4,parity,0.5095049504950495
102,state_accuracy,cot_pad,4,parity,0.49911764705882355
102,final_answer_accuracy,cot_pad,4,parity,0.4766666666666667
102,transition_consistency,cot_pad,4,parity,0.5112091503267974
103,state_accuracy,cot_pad,4,parity,0.5105177993527508
103,final_answer_accuracy,cot_pad,4,parity,0.49
103,transition_consistency,cot_pad,4,parity,0.5168608414239482
104,state_accuracy,cot_pad,4,parity,0.5077564102564103
104,final_answer_accuracy,cot_pad,4,parity,0.49333333333333335
104,transition_consistency,cot_pad,4,parity,0.5156410256410257
105,state_accuracy,cot_pad,4,parity,0.5108253968253968
105,final_answer_accuracy,cot_pad,4,parity,0.5433333333333333
105,transition_consistency,cot_pad,4,parity,0.5127301587301587
106,state_accuracy,cot_pad,4,parity,0.5138050314465409
106,final_answer_accuracy,cot_pad,4,parity,0.5
106,transition_consistency,cot_pad,4,parity,0.5138993710691824
107,state_accuracy,cot_pad,4,parity,0.5135514018691589
107,final_answer_accuracy,cot_pad,4,parity,0.48333333333333334
107,transition_consistency,cot_pad,4,parity,0.5093769470404984
108,state_accuracy,cot_pad,4,parity,0.5094753086419753
108,final_answer_accuracy,cot_pad,4,parity,0.49666666666666665
108,transition_consistency,cot_pad,4,parity,0.5093518518518518
109,state_accuracy,cot_pad,4,parity,0.5102752293577981
109,final_answer_accuracy,cot_pad,4,parity,0.49333333333333335
109,transition_consistency,cot_pad,4,parity,0.5176146788990825
110,state_accuracy,cot_pad,4,parity,0.5112121212121212
110,final_answer_accuracy,cot_pad,4,parity,0.5
110,transition_consistency,cot_pad,4,parity,0.5139393939393939
111,state_accuracy,cot_pad,4,parity,0.506966966966967
111,final_answer_accuracy,cot_pad,4,parity,0.5
111,transition_consistency,cot_pad,4,parity,0.5141141141141141
112,state_accuracy,cot_pad,4,parity,0.5074404761904762
112,final_answer_accuracy,cot_pad,4,parity,0.5033333333333333
112,transition_consistency,cot_pad,4,parity,0.510625
113,state_accuracy,cot_pad,4,parity,0.5093510324483775
113,final_answer_accuracy,cot_pad,4,parity,0.5433333333333333
113,transition_consistency,cot_pad,4,parity,0.5167846607669616
114,state_accuracy,cot_pad,4,parity,0.5064912280701754
114,final_answer_accuracy,cot_pad,4,parity,0.47
114,transition_consistency,cot_pad,4,parity,0.5106140350877193
115,state_accuracy,cot_pad,4,parity,0.5063188405797101
115,final_answer_accuracy,cot_pad,4,parity,0.5066666666666667
115,transition_consistency,cot_pad,4,parity,0.5112463768115942
116,state_accuracy,cot_pad,4,parity,0.5091954022988506
116,final_answer_accuracy,cot_pad,4,parity,0.5166666666666667
116,transition_consistency,cot_pad,4,parity,0.5177298850574713
117,state_accuracy,cot_pad,4,parity,0.5084615384615384
117,final_answer_accuracy,cot_pad,4,parity,0.4666666666666667
117,transition_consistency,cot_pad,4,parity,0.5163532763532763
118,state_accuracy,cot_pad,4,parity,0.5063276836158193
118,final_answer_accuracy,cot_pad,4,parity,0.5033333333333333
118,transition_consistency,cot_pad,4,parity,0.5141525423728813
119,state_accuracy,cot_pad,4,parity,0.504593837535014
119,final_answer_accuracy,cot_pad,4,parity,0.49
119,transition_consistency,cot_pad,4,parity,0.5187955182072829
120,state_accuracy,cot_pad,4,parity,0.5052777777777778
120,final_answer_accuracy,cot_pad,4,parity,0.5566666666666666
120,transition_consistency,cot_pad,4,parity,0.5139722222222223
121,state_accuracy,cot_pad,4,parity,0.5098898071625344
121,final_answer_accuracy,cot_pad,4,parity,0.49666666666666665
121,transition_consistency,cot_pad,4,parity,0.5177134986225895
122,state_accuracy,cot_pad,4,parity,0.5101366120218579
122,final_answer_accuracy,cot_pad,4,parity,0.49
122,transition_consistency,cot_pad,4,parity,0.5133060109289618
123,state_accuracy,cot_pad,4,parity,0.5065311653116531
123,final_answer_accuracy,cot_pad,4,parity,0.48
123,transition_consistency,cot_pad,4,parity,0.5208130081300814
124,state_accuracy,cot_pad,4,parity,0.5090591397849462
124,final_answer_accuracy,cot_pad,4,parity,0.52
124,transition_consistency,cot_pad,4,parity,0.5149462365591397
125,state_accuracy,cot_pad,4,parity,0.51208
125,final_answer_accuracy,cot_pad,4,parity,0.5133333333333333
125,transition_consistency,cot_pad,4,parity,0.5194133333333333
126,state_accuracy,cot_pad,4,parity,0.507962962962963
126,final_answer_accuracy,cot_pad,4,parity,0.48333333333333334
126,transition_consistency,cot_pad,4,parity,0.5196031746031746
127,state_accuracy,cot_pad,4,parity,0.5073490813648294
127,final_answer_accuracy,cot_pad,4,parity,0.5166666666666667
127,transition_consistency,cot_pad,4,parity,0.5266404199475065
128,state_accuracy,cot_pad,4,parity,0.5122135416666667
128,final_answer_accuracy,cot_pad,4,parity,0.48
128,transition_consistency,cot_pad,4,parity,0.516875
2,final_answer_accuracy,direct,0,contains_11,1.0
3,final_answer_accuracy,direct,0,contains_11,0.8066666666666666
4,final_answer_accuracy,direct,0,contains_11,0.8133333333333334
5,final_answer_accuracy,direct,0,contains_11,0.82
6,final_answer_accuracy,direct,0,contains_11,0.82
7,final_answer_accuracy,direct,0,contains_11,0.8433333333333334
8,final_answer_accuracy,direct,0,contains_11,0.8266666666666667
9,final_answer_accuracy,direct,0,contains_11,0.8233333333333334
10,final_answer_accuracy,direct,0,contains_11,0.8166666666666667
11,final_answer_accuracy,direct,0,contains_11,0.77
12,final_answer_accuracy,direct,0,contains_11,0.8
13,final_answer_accuracy,direct,0,contains_11,0.8433333333333334
14,final_answer_accuracy,direct,0,contains_11,0.7566666666666667
15,final_answer_accuracy,direct,0,contains_11,0.83
16,final_answer_accuracy,direct,0,contains_11,0.8366666666666667
17,final_answer_accuracy,direct,0,contains_11,0.78
18,final_answer_accuracy,direct,0,contains_11,0.8133333333333334
19,final_answer_accuracy,direct,0,contains_11,0.8433333333333334
20,final_answer_accuracy,direct,0,contains_11,0.82
21,final_answer_accuracy,direct,0,contains_11,0.84
22,final_answer_accuracy,direct,0,contains_11,0.8266666666666667
23,final_answer_accuracy,direct,0,contains_11,0.84
24,final_answer_accuracy,direct,0,contains_11,0.8666666666666667
25,final_answer_accuracy,direct,0,contains_11,0.8266666666666667
26,final_answer_accuracy,direct,0,contains_11,0.8533333333333334
27,final_answer_accuracy,direct,0,contains_11,0.8633333333333333
28,final_answer_accuracy,direct,0,contains_11,0.8833333333333333
29,final_answer_accuracy,direct,0,contains_11,0.8766666666666667
30,final_answer_accuracy,direct,0,contains_11,0.8766666666666667
31,final_answer_accuracy,direct,0,contains_11,0.86
32,final_answer_accuracy,direct,0,contains_11,0.8833333333333333
33,final_answer_accuracy,direct,0,contains_11,0.8966666666666666
34,final_answer_accuracy,direct,0,contains_11,0.8933333333333333
35,final_answer_accuracy,direct,0,contains_11,0.8733333333333333
36,final_answer_accuracy,direct,0,contains_11,0.87
37,final_answer_accuracy,direct,0,contains_11,0.9
38,final_answer_accuracy,direct,0,contains_11,0.8833333333333333
39,final_answer_accuracy,direct,0,contains_11,0.8933333333333333
40,final_answer_accuracy,direct,0,contains_11,0.9133333333333333
41,final_answer_accuracy,direct,0,contains_11,0.8833333333333333
42,final_answer_accuracy,direct,0,contains_11,0.9066666666666666
43,final_answer_accuracy,direct,0,contains_11,0.9133333333333333
44,final_answer_accuracy,direct,0,contains_11,0.9066666666666666
45,final_answer_accuracy,direct,0,contains_11,0.9033333333333333
46,final_answer_accuracy,direct,0,contains_11,0.9233333333333333
47,final_answer_accuracy,direct,0,contains_11,0.9133333333333333
48,final_answer_accuracy,direct,0,contains_11,0.9133333333333333
49,final_answer_accuracy,direct,0,contains_11,0.91
50,final_answer_accuracy,direct,0,contains_11,0.93
51,final_answer_accuracy,direct,0,contains_11,0.91
52,final_answer_accuracy,direct,0,contains_11,0.9233333333333333
53,final_answer_accuracy,direct,0,contains_11,0.9366666666666666
54,final_answer_accuracy,direct,0,contains_11,0.9366666666666666
55,final_answer_accuracy,direct,0,contains_11,0.9466666666666667
56,final_answer_accuracy,direct,0,contains_11,0.9066666666666666
57,final_answer_accuracy,direct,0,contains_11,0.95
58,final_answer_accuracy,direct,0,contains_11,0.9566666666666667
59,final_answer_accuracy,direct,0,contains_11,0.9533333333333334
60,final_answer_accuracy,direct,0,contains_11,0.9666666666666667
61,final_answer_accuracy,direct,0,contains_11,0.94
62,final_answer_accuracy,direct,0,contains_11,0.9366666666666666
63,final_answer_accuracy,direct,0,contains_11,0.9533333333333334
64,final_answer_accuracy,direct,0,contains_11,0.9633333333333334
65,final_answer_accuracy,direct,0,contains_11,0.96
66,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
67,final_answer_accuracy,direct,0,contains_11,0.9333333333333333
68,final_answer_accuracy,direct,0,contains_11,0.9566666666666667
69,final_answer_accuracy,direct,0,contains_11,0.9466666666666667
70,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
71,final_answer_accuracy,direct,0,contains_11,0.9633333333333334
72,final_answer_accuracy,direct,0,contains_11,0.9566666666666667
73,final_answer_accuracy,direct,0,contains_11,0.9466666666666667
74,final_answer_accuracy,direct,0,contains_11,0.9533333333333334
75,final_answer_accuracy,direct,0,contains_11,0.94
76,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
77,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
78,final_answer_accuracy,direct,0,contains_11,0.94
79,final_answer_accuracy,direct,0,contains_11,0.9633333333333334
80,final_answer_accuracy,direct,0,contains_11,0.93
81,final_answer_accuracy,direct,0,contains_11,0.96
82,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
83,final_answer_accuracy,direct,0,contains_11,0.9533333333333334
84,final_answer_accuracy,direct,0,contains_11,0.95
85,final_answer_accuracy,direct,0,contains_11,0.9533333333333334
86,final_answer_accuracy,direct,0,contains_11,0.9133333333333333
87,final_answer_accuracy,direct,0,contains_11,0.9633333333333334
88,final_answer_accuracy,direct,0,contains_11,0.9266666666666666
89,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
90,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
91,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
92,final_answer_accuracy,direct,0,contains_11,0.95
93,final_answer_accuracy,direct,0,contains_11,0.95
94,final_answer_accuracy,direct,0,contains_11,0.96
95,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
96,final_answer_accuracy,direct,0,contains_11,0.9233333333333333
97,final_answer_accuracy,direct,0,contains_11,0.9033333333333333
98,final_answer_accuracy,direct,0,contains_11,0.9266666666666666
99,final_answer_accuracy,direct,0,contains_11,0.9066666666666666
100,final_answer_accuracy,direct,0,contains_11,0.9366666666666666
101,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
102,final_answer_accuracy,direct,0,contains_11,0.9133333333333333
103,final_answer_accuracy,direct,0,contains_11,0.9366666666666666
104,final_answer_accuracy,direct,0,contains_11,0.9466666666666667
105,final_answer_accuracy,direct,0,contains_11,0.9366666666666666
106,final_answer_accuracy,direct,0,contains_11,0.9366666666666666
107,final_answer_accuracy,direct,0,contains_11,0.9333333333333333
108,final_answer_accuracy,direct,0,contains_11,0.9366666666666666
109,final_answer_accuracy,direct,0,contains_11,0.9433333333333334
110,final_answer_accuracy,direct,0,contains_11,0.9333333333333333
111,final_answer_accuracy,direct,0,contains_11,0.9466666666666667
112,final_answer_accuracy,direct,0,contains_11,0.9233333333333333
113,final_answer_accuracy,direct,0,contains_11,0.9266666666666666
114,final_answer_accuracy,direct,0,contains_11,0.94
115,final_answer_accuracy,direct,0,contains_11,0.9266666666666666
116,final_answer_accuracy,direct,0,contains_11,0.9366666666666666
117,final_answer_accuracy,direct,0,contains_11,0.93
118,final_answer_accuracy,direct,0,contains_11,0.9266666666666666
119,final_answer_accuracy,direct,0,contains_11,0.96
